station_id,study_scope,scope_basis,programme,site_type,organization,state,site_cluster
NJDEP_BMWM-3505C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3505C
NJDEP_BMWM-3506,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3506
NJDEP_BMWM-3506A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3506A
NJDEP_BMWM-3506B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3506B
NJDEP_BMWM-3507,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3507
NJDEP_BMWM-3507A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3507A
NJDEP_BMWM-3507C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3507C
NJDEP_BMWM-3508A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3508A
NJDEP_BMWM-3509,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3509
NJDEP_BMWM-3509A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3509A
NJDEP_BMWM-3509B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3509B
NJDEP_BMWM-3509C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3509C
NJDEP_BMWM-3510,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3510
NJDEP_BMWM-3510A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3510A
NJDEP_BMWM-3510C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3510C
NJDEP_BMWM-3511,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3511
NJDEP_BMWM-3511B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3511B
NJDEP_BMWM-3514,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3514
NJDEP_BMWM-3515A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3515A
NJDEP_BMWM-3515C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3515C
NJDEP_BMWM-3515D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3515D
NJDEP_BMWM-3516,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3516
NJDEP_BMWM-3516B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3516B
NJDEP_BMWM-36,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-36
NJDEP_BMWM-3600D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3600D
NJDEP_BMWM-3601,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3601
NJDEP_BMWM-3601A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3601A
NJDEP_BMWM-3601B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3601B
NJDEP_BMWM-3601C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3601C
NJDEP_BMWM-3601E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3601E
NJDEP_BMWM-3602,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3602
NJDEP_BMWM-3602B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3602B
NJDEP_BMWM-3602C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3602C
NJDEP_BMWM-3602D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3602D
NJDEP_BMWM-3602E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3602E
NJDEP_BMWM-3602G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3602G
NJDEP_BMWM-3602H,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3602H
NJDEP_BMWM-3604A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3604A
NJDEP_BMWM-3604E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3604E
NJDEP_BMWM-3605C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3605C
NJDEP_BMWM-3606A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3606A
NJDEP_BMWM-3607A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3607A
NJDEP_BMWM-3608,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608
NJDEP_BMWM-3608A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608A
NJDEP_BMWM-3608B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608B
NJDEP_BMWM-3608C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608C
NJDEP_BMWM-3608D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608D
NJDEP_BMWM-3608E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608E
NJDEP_BMWM-3608G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608G
NJDEP_BMWM-3608H,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608H
NJDEP_BMWM-3608I,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3608I
NJDEP_BMWM-3612A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3612A
NJDEP_BMWM-3612B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3612B
NJDEP_BMWM-3612C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3612C
NJDEP_BMWM-3613A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3613A
NJDEP_BMWM-3614,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3614
NJDEP_BMWM-3614A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3614A
NJDEP_BMWM-3614C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3614C
NJDEP_BMWM-3615,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3615
NJDEP_BMWM-3615A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3615A
NJDEP_BMWM-3616,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3616
NJDEP_BMWM-3616A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3616A
NJDEP_BMWM-3616B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3616B
NJDEP_BMWM-3616C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3616C
NJDEP_BMWM-3616E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3616E
NJDEP_BMWM-3616F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3616F
NJDEP_BMWM-3617A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3617A
NJDEP_BMWM-3617B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3617B
NJDEP_BMWM-3618D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3618D
NJDEP_BMWM-3619,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3619
NJDEP_BMWM-38,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-38
NJDEP_BMWM-3800F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3800F
NJDEP_BMWM-3800G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3800G
NJDEP_BMWM-3801,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3801
NJDEP_BMWM-3801B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3801B
NJDEP_BMWM-3801C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3801B
NJDEP_BMWM-3801E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3801E
NJDEP_BMWM-3801J,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3801J
NJDEP_BMWM-3802,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3802
NJDEP_BMWM-3802D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3802D
NJDEP_BMWM-3802G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3802G
NJDEP_BMWM-3803,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803
NJDEP_BMWM-3803A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803A
NJDEP_BMWM-3803C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803C
NJDEP_BMWM-3803G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803G
NJDEP_BMWM-3803I,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803I
NJDEP_BMWM-3803M,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803M
NJDEP_BMWM-3803O,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803O
NJDEP_BMWM-3803Q,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3803Q
NJDEP_BMWM-3804,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3804
NJDEP_BMWM-3804B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3804B
NJDEP_BMWM-3804C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3804C
NJDEP_BMWM-3804D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3804D
NJDEP_BMWM-3804E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3804E
NJDEP_BMWM-3804U,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3804U
NJDEP_BMWM-3804V,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3804V
NJDEP_BMWM-3805,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3805
NJDEP_BMWM-3805A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3805A
NJDEP_BMWM-3805B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3805B
NJDEP_BMWM-3805F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3805F
NJDEP_BMWM-3806B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3806B
NJDEP_BMWM-3807A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3807A
NJDEP_BMWM-3808B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3808B
NJDEP_BMWM-3809A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3809A
NJDEP_BMWM-3810,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3810
NJDEP_BMWM-3810B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3810B
NJDEP_BMWM-3812B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3812B
NJDEP_BMWM-3814A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3814A
NJDEP_BMWM-3816A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3816A
NJDEP_BMWM-3818,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3818
NJDEP_BMWM-3818A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3818A
NJDEP_BMWM-3819A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3819A
NJDEP_BMWM-3821A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3821A
NJDEP_BMWM-3826D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3826D
NJDEP_BMWM-3827F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3827F
NJDEP_BMWM-3840,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3840
NJDEP_BMWM-3840B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3840B
NJDEP_BMWM-3840C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3840C
NJDEP_BMWM-3840D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3840D
NJDEP_BMWM-3841A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3841A
NJDEP_BMWM-3841B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3841B
NJDEP_BMWM-3841C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3841C
NJDEP_BMWM-3841D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3841D
NJDEP_BMWM-3842,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3842
NJDEP_BMWM-3842B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3842B
NJDEP_BMWM-3842D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3842D
NJDEP_BMWM-3842E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3842E
NJDEP_BMWM-3844,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3844
NJDEP_BMWM-3844C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3844C
NJDEP_BMWM-3845E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3845E
NJDEP_BMWM-3846B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3846B
NJDEP_BMWM-3847,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847
NJDEP_BMWM-3847A,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847A
NJDEP_BMWM-3847C,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847C
NJDEP_BMWM-3847D,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847D
NJDEP_BMWM-3847E,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847E
NJDEP_BMWM-3847F,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847F
NJDEP_BMWM-3847G,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847G
NJDEP_BMWM-3847I,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847I
NJDEP_BMWM-3847J,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3847J
NJDEP_BMWM-3848B,shellfish,"INFERRED: not a BEACH Act station and reports fecal coliform, the NSSP growing-area indicator",non_beach,Estuary,NJDEP_BMWM,NJ,NJDEP_BMWM-3848B
